country,year,value,region,indicator
BRN,2020,5.1,Western Pacific,MDG_0000000017
ETH,2000,85,Africa,MDG_0000000017
GNB,2020,72,Africa,MDG_0000000017
RUS,2004,23,Europe,MDG_0000000017
BEN,2019,7.8,Africa,MDG_0000000017
GIN,2009,37,Africa,MDG_0000000017
GAB,2017,80,Africa,MDG_0000000017
COL,2008,2.8,Americas,MDG_0000000017
GHA,2009,43,Africa,MDG_0000000017
TLS,2022,60,South-East Asia,MDG_0000000017
PRY,2001,3.5,Americas,MDG_0000000017
COD,2009,54,Africa,MDG_0000000017
VNM,2012,17,Western Pacific,MDG_0000000017
UZB,2018,4.4,Europe,MDG_0000000017
SMR,2006,0,Europe,MDG_0000000017
MOZ,2014,32,Africa,MDG_0000000017
YEM,2007,13,Eastern Mediterranean,MDG_0000000017
VCT,2001,1.9,Americas,MDG_0000000017
GAB,2023,77,Africa,MDG_0000000017
MDV,2008,2.3,South-East Asia,MDG_0000000017
BEN,2011,9.3,Africa,MDG_0000000017
BIH,2018,3,Europe,MDG_0000000017
MNG,2004,18,Western Pacific,MDG_0000000017
VCT,2007,2.8,Americas,MDG_0000000017
LBN,2016,0.9,Eastern Mediterranean,MDG_0000000017
ZMB,2018,28,Africa,MDG_0000000017
KIR,2022,37,Western Pacific,MDG_0000000017
MDV,2019,2.1,South-East Asia,MDG_0000000017
BRN,2000,4.9,Western Pacific,MDG_0000000017
NIU,2002,21,Western Pacific,MDG_0000000017
SSD,2016,51,Africa,MDG_0000000017
LBR,2002,41,Africa,MDG_0000000017
SEAR,2008,48,NA,MDG_0000000017
PRT,2020,1.8,Europe,MDG_0000000017
HUN,2019,0.65,Europe,MDG_0000000017
MWI,2017,16,Africa,MDG_0000000017
DOM,2016,3.3,Americas,MDG_0000000017
MAR,2000,9.3,Eastern Mediterranean,MDG_0000000017
IDN,2016,37,South-East Asia,MDG_0000000017
ALB,2017,0.29,Europe,MDG_0000000017
CHE,2015,0.2,Europe,MDG_0000000017
CHN,2008,4.2,Western Pacific,MDG_0000000017
GBR,2009,0.64,Europe,MDG_0000000017
SAU,2019,0.64,Eastern Mediterranean,MDG_0000000017
BHR,2022,1.1,Eastern Mediterranean,MDG_0000000017
NPL,2012,71,South-East Asia,MDG_0000000017
CZE,2001,0.92,Europe,MDG_0000000017
LVA,2005,9,Europe,MDG_0000000017
ISR,2021,0.11,Europe,MDG_0000000017
SAU,2004,2,Eastern Mediterranean,MDG_0000000017
DEU,2001,0.66,Europe,MDG_0000000017
NAM,2014,73,Africa,MDG_0000000017
AGO,2017,64,Africa,MDG_0000000017
ESP,2013,0.63,Europe,MDG_0000000017
SSD,2018,39,Africa,MDG_0000000017
KWT,2014,0.15,Eastern Mediterranean,MDG_0000000017
GRC,2014,0.51,Europe,MDG_0000000017
UZB,2010,9.5,Europe,MDG_0000000017
MDA,2021,4.6,Europe,MDG_0000000017
KGZ,2006,15,Europe,MDG_0000000017
KGZ,2023,3.8,Europe,MDG_0000000017
AFR,2011,42,NA,MDG_0000000017
VUT,2000,14,Western Pacific,MDG_0000000017
CRI,2014,0.94,Americas,MDG_0000000017
JOR,2014,0.12,Eastern Mediterranean,MDG_0000000017
EGY,2022,0.43,Eastern Mediterranean,MDG_0000000017
VCT,2003,5.4,Americas,MDG_0000000017
CPV,2009,6.3,Africa,MDG_0000000017
VUT,2017,9.2,Western Pacific,MDG_0000000017
ARM,2019,1.2,Europe,MDG_0000000017
SUR,2018,2.3,Americas,MDG_0000000017
BLR,2014,5.6,Europe,MDG_0000000017
SUR,2002,1.2,Americas,MDG_0000000017
SLV,2023,1.2,Americas,MDG_0000000017
UKR,2015,11,Europe,MDG_0000000017
DEU,2004,0.54,Europe,MDG_0000000017
LBY,2017,8.7,Eastern Mediterranean,MDG_0000000017
TLS,2008,89,South-East Asia,MDG_0000000017
ATG,2008,1.2,Americas,MDG_0000000017
PNG,2019,47,Western Pacific,MDG_0000000017
LAO,2008,73,Western Pacific,MDG_0000000017
LTU,2001,11,Europe,MDG_0000000017
GUY,2019,11,Americas,MDG_0000000017
TUR,2013,0.79,Europe,MDG_0000000017
UKR,2009,19,Europe,MDG_0000000017
DNK,2019,0.17,Europe,MDG_0000000017
MCO,2007,0.24,Europe,MDG_0000000017
FSM,2004,15,Western Pacific,MDG_0000000017
DZA,2009,8.4,Africa,MDG_0000000017
CMR,2009,40,Africa,MDG_0000000017
KNA,2013,2,Americas,MDG_0000000017
TKM,2021,10,Europe,MDG_0000000017
SYR,2004,0.28,Eastern Mediterranean,MDG_0000000017
ARG,2017,1.4,Americas,MDG_0000000017
GMB,2007,25,Africa,MDG_0000000017
BIH,2002,5.1,Europe,MDG_0000000017
BLZ,2021,2.5,Americas,MDG_0000000017
FSM,2013,20,Western Pacific,MDG_0000000017
DNK,2002,0.69,Europe,MDG_0000000017
ARM,2009,5.2,Europe,MDG_0000000017
USA,2022,0.16,Americas,MDG_0000000017
SVK,2019,0.27,Europe,MDG_0000000017
BTN,2020,23,South-East Asia,MDG_0000000017
AND,2011,0,Europe,MDG_0000000017
NZL,2004,0.73,Western Pacific,MDG_0000000017
MCO,2011,0.2,Europe,MDG_0000000017
SAU,2015,0.87,Eastern Mediterranean,MDG_0000000017
SYR,2016,0.13,Eastern Mediterranean,MDG_0000000017
BWA,2000,44,Africa,MDG_0000000017
SVN,2013,0.44,Europe,MDG_0000000017
BGR,2005,3.7,Europe,MDG_0000000017
EST,2022,0.88,Europe,MDG_0000000017
DJI,2011,43,Eastern Mediterranean,MDG_0000000017
CAN,2022,0.21,Americas,MDG_0000000017
SYR,2011,0.13,Eastern Mediterranean,MDG_0000000017
GBR,2000,0.86,Europe,MDG_0000000017
UZB,2017,5.9,Europe,MDG_0000000017
UGA,2022,4,Africa,MDG_0000000017
SWZ,2001,66,Africa,MDG_0000000017
GNB,2021,75,Africa,MDG_0000000017
CYP,2004,0.38,Europe,MDG_0000000017
KEN,2018,38,Africa,MDG_0000000017
ESP,2010,0.87,Europe,MDG_0000000017
CZE,2016,0.4,Europe,MDG_0000000017
PRI,2022,0.18,Americas,MDG_0000000017
BFA,2007,11,Africa,MDG_0000000017
WPR,2008,7.2,NA,MDG_0000000017
QAT,2017,0.29,Eastern Mediterranean,MDG_0000000017
SEAR,2015,31,NA,MDG_0000000017
CZE,2002,0.82,Europe,MDG_0000000017
YEM,2018,6.9,Eastern Mediterranean,MDG_0000000017
IRN,2017,0.86,Eastern Mediterranean,MDG_0000000017
ESP,2019,0.47,Europe,MDG_0000000017
SLE,2015,57,Africa,MDG_0000000017
ALB,2014,0.29,Europe,MDG_0000000017
GNB,2000,53,Africa,MDG_0000000017
PLW,2004,2.4,Western Pacific,MDG_0000000017
ECU,2019,3.3,Americas,MDG_0000000017
SYC,2001,2.2,Africa,MDG_0000000017
BRN,2021,5.1,Western Pacific,MDG_0000000017
BEL,2020,0.29,Europe,MDG_0000000017
BRA,2021,2.7,Americas,MDG_0000000017
TJK,2015,9,Europe,MDG_0000000017
FSM,2005,13,Western Pacific,MDG_0000000017
IRQ,2011,3.3,Eastern Mediterranean,MDG_0000000017
CZE,2009,0.5,Europe,MDG_0000000017
DZA,2022,5.2,Africa,MDG_0000000017
SLE,2011,53,Africa,MDG_0000000017
KEN,2003,73,Africa,MDG_0000000017
NRU,2019,15,Western Pacific,MDG_0000000017
SEN,2003,25,Africa,MDG_0000000017
BDI,2000,48,Africa,MDG_0000000017
MCO,2022,0.09,Europe,MDG_0000000017
MOZ,2023,13,Africa,MDG_0000000017
STP,2002,22,Africa,MDG_0000000017
BLZ,2002,6.2,Americas,MDG_0000000017
YEM,2003,19,Eastern Mediterranean,MDG_0000000017
PAK,2007,29,Eastern Mediterranean,MDG_0000000017
WB_LI,2020,28,NA,MDG_0000000017
SLB,2023,6,Western Pacific,MDG_0000000017
JOR,2008,0.52,Eastern Mediterranean,MDG_0000000017
RUS,2013,12,Europe,MDG_0000000017
JOR,2005,0.56,Eastern Mediterranean,MDG_0000000017
AZE,2004,12,Europe,MDG_0000000017
TON,2022,0.18,Western Pacific,MDG_0000000017
MAC,2022,3.9,NA,MDG_0000000017
MDA,2006,18,Europe,MDG_0000000017
MKD,2011,1.3,Europe,MDG_0000000017
MRT,2009,28,Africa,MDG_0000000017
PAN,2009,6.8,Americas,MDG_0000000017
GNB,2004,60,Africa,MDG_0000000017
ARM,2021,0.53,Europe,MDG_0000000017
RWA,2007,7.3,Africa,MDG_0000000017
COM,2008,6.5,Africa,MDG_0000000017
DNK,2009,0.52,Europe,MDG_0000000017
UKR,2013,14,Europe,MDG_0000000017
CHL,2007,3.3,Americas,MDG_0000000017
ECU,2012,3.8,Americas,MDG_0000000017
VEN,2010,2.4,Americas,MDG_0000000017
MEX,2012,2.1,Americas,MDG_0000000017
GBR,2015,0.53,Europe,MDG_0000000017
BEL,2013,0.5,Europe,MDG_0000000017
GAB,2011,73,Africa,MDG_0000000017
MHL,2006,34,Western Pacific,MDG_0000000017
PAK,2001,36,Eastern Mediterranean,MDG_0000000017
NPL,2017,63,South-East Asia,MDG_0000000017
BHR,2004,1.2,Eastern Mediterranean,MDG_0000000017
BFA,2011,9.4,Africa,MDG_0000000017
DNK,2010,0.65,Europe,MDG_0000000017
BHR,2003,0.3,Eastern Mediterranean,MDG_0000000017
MWI,2001,18,Africa,MDG_0000000017
PAN,2005,6.5,Americas,MDG_0000000017
SOM,2020,67,Eastern Mediterranean,MDG_0000000017
OMN,2021,0.36,Eastern Mediterranean,MDG_0000000017
BRA,2022,4.6,Americas,MDG_0000000017
FIN,2012,0.91,Europe,MDG_0000000017
SYR,2012,0.13,Eastern Mediterranean,MDG_0000000017
LKA,2000,7.2,South-East Asia,MDG_0000000017
SWZ,2015,35,Africa,MDG_0000000017
MNE,2011,0.2,Europe,MDG_0000000017
ECU,2007,6.7,Americas,MDG_0000000017
BDI,2020,20,Africa,MDG_0000000017
GLOBAL,2002,29,NA,MDG_0000000017
HTI,2020,8.7,Americas,MDG_0000000017
COM,2022,9.9,Africa,MDG_0000000017
MEX,2013,2.1,Americas,MDG_0000000017
NIU,2015,0,Western Pacific,MDG_0000000017
KOR,2005,7.3,Western Pacific,MDG_0000000017
GBR,2005,0.75,Europe,MDG_0000000017
PAN,2023,4.1,Americas,MDG_0000000017
CYP,2010,0.11,Europe,MDG_0000000017
NGA,2013,56,Africa,MDG_0000000017
SGP,2002,2.3,Western Pacific,MDG_0000000017
ZMB,2002,34,Africa,MDG_0000000017
CIV,2023,20,Africa,MDG_0000000017
MAR,2017,8.1,Eastern Mediterranean,MDG_0000000017
MYS,2001,7.1,Western Pacific,MDG_0000000017
BHS,2016,0.58,Americas,MDG_0000000017
VUT,2004,14,Western Pacific,MDG_0000000017
WB_LI,2006,44,NA,MDG_0000000017
SLB,2001,9.5,Western Pacific,MDG_0000000017
ZMB,2003,28,Africa,MDG_0000000017
KWT,2017,0.49,Eastern Mediterranean,MDG_0000000017
BLR,2017,3.4,Europe,MDG_0000000017
EUR,2011,4.9,NA,MDG_0000000017
PRT,2013,2.2,Europe,MDG_0000000017
MNE,2014,0.2,Europe,MDG_0000000017
SYC,2010,0,Africa,MDG_0000000017
ESP,2011,0.64,Europe,MDG_0000000017
ARE,2021,0.67,Eastern Mediterranean,MDG_0000000017
TLS,2021,118,South-East Asia,MDG_0000000017
LAO,2001,117,Western Pacific,MDG_0000000017
GAB,2008,72,Africa,MDG_0000000017
PLW,2003,4.3,Western Pacific,MDG_0000000017
PRI,2006,0.45,Americas,MDG_0000000017
BFA,2019,9.7,Africa,MDG_0000000017
ARM,2018,1,Europe,MDG_0000000017
MKD,2021,0.65,Europe,MDG_0000000017
GAB,2005,105,Africa,MDG_0000000017
DOM,2004,9.7,Americas,MDG_0000000017
FIN,2003,1.6,Europe,MDG_0000000017
ZMB,2000,36,Africa,MDG_0000000017
TTO,2012,1.2,Americas,MDG_0000000017
PNG,2009,112,Western Pacific,MDG_0000000017
TZA,2002,78,Africa,MDG_0000000017
KAZ,2020,2.1,Europe,MDG_0000000017
FRA,2019,0.55,Europe,MDG_0000000017
PRI,2023,0.19,Americas,MDG_0000000017
ZMB,2007,28,Africa,MDG_0000000017
NPL,2005,99,South-East Asia,MDG_0000000017
NAM,2000,46,Africa,MDG_0000000017
BGD,2007,54,South-East Asia,MDG_0000000017
MLT,2004,0.53,Europe,MDG_0000000017
SAU,2018,0.69,Eastern Mediterranean,MDG_0000000017
CHE,2020,0.16,Europe,MDG_0000000017
ZAF,2017,37,Africa,MDG_0000000017
SMR,2002,0,Europe,MDG_0000000017
GIN,2022,15,Africa,MDG_0000000017
NZL,2023,0.26,Western Pacific,MDG_0000000017
GMB,2006,27,Africa,MDG_0000000017
BHR,2014,0.51,Eastern Mediterranean,MDG_0000000017
ZAF,2023,39,Africa,MDG_0000000017
TTO,2003,1.3,Americas,MDG_0000000017
ZWE,2006,35,Africa,MDG_0000000017
PNG,2005,105,Western Pacific,MDG_0000000017
URY,2021,3,Americas,MDG_0000000017
GMB,2014,20,Africa,MDG_0000000017
THA,2022,17,South-East Asia,MDG_0000000017
BOL,2008,17,Americas,MDG_0000000017
COD,2019,49,Africa,MDG_0000000017
IND,2022,23,South-East Asia,MDG_0000000017
CMR,2020,30,Africa,MDG_0000000017
ISR,2022,0.24,Europe,MDG_0000000017
GMB,2015,21,Africa,MDG_0000000017
ALB,2018,0.29,Europe,MDG_0000000017
IDN,2004,51,South-East Asia,MDG_0000000017
MKD,2001,4.6,Europe,MDG_0000000017
UKR,2017,9,Europe,MDG_0000000017
GNB,2001,55,Africa,MDG_0000000017
HUN,2003,2.9,Europe,MDG_0000000017
DMA,2012,4.6,Americas,MDG_0000000017
ECU,2020,3.9,Americas,MDG_0000000017
THA,2023,16,South-East Asia,MDG_0000000017
IRN,2015,1,Eastern Mediterranean,MDG_0000000017
SMR,2022,0,Europe,MDG_0000000017
BRA,2018,2.5,Americas,MDG_0000000017
AUS,2000,0.28,Western Pacific,MDG_0000000017
MDG,2008,62,Africa,MDG_0000000017
BWA,2022,29,Africa,MDG_0000000017
HKG,2006,4.4,NA,MDG_0000000017
ZWE,2012,12,Africa,MDG_0000000017
AMR,2009,2.2,NA,MDG_0000000017
JAM,2001,0.52,Americas,MDG_0000000017
SGP,2011,1.5,Western Pacific,MDG_0000000017
ZAF,2009,57,Africa,MDG_0000000017
COG,2015,53,Africa,MDG_0000000017
DOM,2017,2.8,Americas,MDG_0000000017
TUN,2001,1.7,Eastern Mediterranean,MDG_0000000017
LAO,2019,27,Western Pacific,MDG_0000000017
KWT,2005,1.1,Eastern Mediterranean,MDG_0000000017
MCO,2023,0.08,Europe,MDG_0000000017
ROU,2015,5.3,Europe,MDG_0000000017
COK,2009,1,Western Pacific,MDG_0000000017
CHL,2009,2.9,Americas,MDG_0000000017
WB_LMI,2007,44,NA,MDG_0000000017
ARG,2012,1.5,Americas,MDG_0000000017
CIV,2008,32,Africa,MDG_0000000017
BRB,2022,0.87,Americas,MDG_0000000017
SWE,2004,0.56,Europe,MDG_0000000017
MOZ,2000,36,Africa,MDG_0000000017
NER,2014,18,Africa,MDG_0000000017
SMR,2021,0,Europe,MDG_0000000017
ETH,2001,86,Africa,MDG_0000000017
TUV,2010,13,Western Pacific,MDG_0000000017
DMA,2002,2.3,Americas,MDG_0000000017
IRQ,2018,2.2,Eastern Mediterranean,MDG_0000000017
MWI,2002,29,Africa,MDG_0000000017
CPV,2007,6.3,Africa,MDG_0000000017
TCD,2018,23,Africa,MDG_0000000017
MOZ,2003,36,Africa,MDG_0000000017
BLR,2023,2.1,Europe,MDG_0000000017
PAN,2007,5.3,Americas,MDG_0000000017
USA,2018,0.17,Americas,MDG_0000000017
NIU,2005,0,Western Pacific,MDG_0000000017
HTI,2007,11,Americas,MDG_0000000017
BGD,2019,24,South-East Asia,MDG_0000000017
AUS,2015,0.21,Western Pacific,MDG_0000000017
BDI,2022,18,Africa,MDG_0000000017
AFR,2009,44,NA,MDG_0000000017
GNQ,2013,31,Africa,MDG_0000000017
CIV,2014,23,Africa,MDG_0000000017
RWA,2005,6.1,Africa,MDG_0000000017
KGZ,2017,5.7,Europe,MDG_0000000017
NZL,2022,0.26,Western Pacific,MDG_0000000017
RUS,2021,4.6,Europe,MDG_0000000017
BRB,2000,0.36,Americas,MDG_0000000017
BEL,2010,0.55,Europe,MDG_0000000017
PHL,2011,28,Western Pacific,MDG_0000000017
KEN,2002,61,Africa,MDG_0000000017
ISR,2020,0.09,Europe,MDG_0000000017
MKD,2016,1.2,Europe,MDG_0000000017
CAF,2019,98,Africa,MDG_0000000017
SLV,2016,1.1,Americas,MDG_0000000017
CHL,2000,3.5,Americas,MDG_0000000017
IRL,2019,0.14,Europe,MDG_0000000017
ARE,2014,0.67,Eastern Mediterranean,MDG_0000000017
TJK,2007,12,Europe,MDG_0000000017
URY,2014,2.2,Americas,MDG_0000000017
LSO,2003,66,Africa,MDG_0000000017
MNE,2020,0.2,Europe,MDG_0000000017
MNG,2022,12,Western Pacific,MDG_0000000017
CAF,2013,87,Africa,MDG_0000000017
CMR,2013,34,Africa,MDG_0000000017
TTO,2014,1.5,Americas,MDG_0000000017
TZA,2008,77,Africa,MDG_0000000017
NAM,2021,57,Africa,MDG_0000000017
BRA,2010,2.8,Americas,MDG_0000000017
GNB,2007,55,Africa,MDG_0000000017
HUN,2000,4,Europe,MDG_0000000017
TGO,2015,6.4,Africa,MDG_0000000017
FRA,2014,0.74,Europe,MDG_0000000017
GRC,2008,0.78,Europe,MDG_0000000017
NZL,2015,0.46,Western Pacific,MDG_0000000017
TCD,2017,24,Africa,MDG_0000000017
IRN,2023,1,Eastern Mediterranean,MDG_0000000017
MWI,2010,20,Africa,MDG_0000000017
GHA,2023,29,Africa,MDG_0000000017
LBN,2000,1.4,Eastern Mediterranean,MDG_0000000017
TJK,2018,8.2,Europe,MDG_0000000017
ECU,2015,3.8,Americas,MDG_0000000017
ZWE,2018,7.7,Africa,MDG_0000000017
MAC,2007,7.1,NA,MDG_0000000017
LBR,2021,68,Africa,MDG_0000000017
MAC,2020,5,NA,MDG_0000000017
OMN,2022,0.36,Eastern Mediterranean,MDG_0000000017
RWA,2021,7.2,Africa,MDG_0000000017
ETH,2010,36,Africa,MDG_0000000017
ISL,2021,0.56,Europe,MDG_0000000017
COG,2020,57,Africa,MDG_0000000017
LVA,2016,4.1,Europe,MDG_0000000017
MCO,2003,0.03,Europe,MDG_0000000017
ISL,2003,2.4,Europe,MDG_0000000017
FIN,2008,1.1,Europe,MDG_0000000017
MOZ,2010,31,Africa,MDG_0000000017
BGD,2002,70,South-East Asia,MDG_0000000017
TUR,2009,1.4,Europe,MDG_0000000017
SAU,2017,0.75,Eastern Mediterranean,MDG_0000000017
MDV,2009,2.2,South-East Asia,MDG_0000000017
GLOBAL,2008,22,NA,MDG_0000000017
CAN,2008,0.4,Americas,MDG_0000000017
MYS,2008,5.8,Western Pacific,MDG_0000000017
MUS,2016,1.4,Africa,MDG_0000000017
BHS,2017,0.58,Americas,MDG_0000000017
GLOBAL,2004,26,NA,MDG_0000000017
WB_HI,2023,1.1,NA,MDG_0000000017
MWI,2000,20,Africa,MDG_0000000017
BDI,2009,22,Africa,MDG_0000000017
TZA,2003,80,Africa,MDG_0000000017
KAZ,2023,1.8,Europe,MDG_0000000017
MDV,2006,1.9,South-East Asia,MDG_0000000017
SUR,2007,1.6,Americas,MDG_0000000017
CIV,2021,23,Africa,MDG_0000000017
ITA,2014,0.48,Europe,MDG_0000000017
SAU,2005,1.9,Eastern Mediterranean,MDG_0000000017
ARG,2018,1.5,Americas,MDG_0000000017
RWA,2018,5.2,Africa,MDG_0000000017
CHE,2014,0.15,Europe,MDG_0000000017
JOR,2013,0.16,Eastern Mediterranean,MDG_0000000017
WB_HI,2003,4.3,NA,MDG_0000000017
MUS,2005,1.2,Africa,MDG_0000000017
TUV,2001,16,Western Pacific,MDG_0000000017
ARG,2021,1.5,Americas,MDG_0000000017
ARM,2011,4.2,Europe,MDG_0000000017
GHA,2006,46,Africa,MDG_0000000017
NER,2012,19,Africa,MDG_0000000017
VEN,2022,2,Americas,MDG_0000000017
DEU,2023,0.34,Europe,MDG_0000000017
IRL,2020,0.35,Europe,MDG_0000000017
MDG,2013,53,Africa,MDG_0000000017
AFR,2023,24,NA,MDG_0000000017
CRI,2015,0.69,Americas,MDG_0000000017
URY,2002,1.8,Americas,MDG_0000000017
TUV,2021,41,Western Pacific,MDG_0000000017
TTO,2019,1.5,Americas,MDG_0000000017
DMA,2005,1.4,Americas,MDG_0000000017
CZE,2007,0.69,Europe,MDG_0000000017
LCA,2019,0.98,Americas,MDG_0000000017
LCA,2006,1.9,Americas,MDG_0000000017
LVA,2003,10,Europe,MDG_0000000017
MDG,2001,82,Africa,MDG_0000000017
TJK,2001,15,Europe,MDG_0000000017
SYC,2015,0.96,Africa,MDG_0000000017
WB_UMI,2009,9.7,NA,MDG_0000000017
COG,2017,57,Africa,MDG_0000000017
FJI,2009,2.1,Western Pacific,MDG_0000000017
COG,2019,52,Africa,MDG_0000000017
MKD,2023,0.51,Europe,MDG_0000000017
YEM,2002,19,Eastern Mediterranean,MDG_0000000017
JPN,2007,3.2,Western Pacific,MDG_0000000017
EGY,2023,0.43,Eastern Mediterranean,MDG_0000000017
MKD,2006,3.1,Europe,MDG_0000000017
SDN,2012,23,Eastern Mediterranean,MDG_0000000017
KGZ,2001,25,Europe,MDG_0000000017
GRD,2023,2.1,Americas,MDG_0000000017
ATG,2002,1.3,Americas,MDG_0000000017
BEN,2020,9.7,Africa,MDG_0000000017
TJK,2008,12,Europe,MDG_0000000017
CAF,2012,86,Africa,MDG_0000000017
JPN,2005,3.4,Western Pacific,MDG_0000000017
POL,2022,1.2,Europe,MDG_0000000017
GEO,2000,7.8,Europe,MDG_0000000017
TUV,2017,19,Western Pacific,MDG_0000000017
NLD,2016,0.18,Europe,MDG_0000000017
PHL,2003,38,Western Pacific,MDG_0000000017
SRB,2008,2.1,Europe,MDG_0000000017
SLV,2002,2,Americas,MDG_0000000017
CMR,2022,26,Africa,MDG_0000000017
RUS,2023,3.6,Europe,MDG_0000000017
EST,2018,1,Europe,MDG_0000000017
UGA,2010,17,Africa,MDG_0000000017
ISL,2010,1.1,Europe,MDG_0000000017
SVK,2006,0.88,Europe,MDG_0000000017
FIN,2009,1,Europe,MDG_0000000017
ARE,2000,0.66,Eastern Mediterranean,MDG_0000000017
GRD,2022,2.1,Americas,MDG_0000000017
NLD,2004,0.5,Europe,MDG_0000000017
KGZ,2016,6.3,Europe,MDG_0000000017
BGD,2018,29,South-East Asia,MDG_0000000017
ERI,2005,33,Africa,MDG_0000000017
CPV,2022,3.4,Africa,MDG_0000000017
LUX,2014,0.19,Europe,MDG_0000000017
BRA,2013,2.7,Americas,MDG_0000000017
BGD,2009,51,South-East Asia,MDG_0000000017
DJI,2009,55,Eastern Mediterranean,MDG_0000000017
FJI,2003,2.9,Western Pacific,MDG_0000000017
HUN,2009,1.7,Europe,MDG_0000000017
SVN,2012,0.54,Europe,MDG_0000000017
SYC,2013,1.9,Africa,MDG_0000000017
ITA,2002,0.8,Europe,MDG_0000000017
WPR,2002,11,NA,MDG_0000000017
WB_LI,2011,34,NA,MDG_0000000017
CAN,2010,0.27,Americas,MDG_0000000017
TGO,2020,3.6,Africa,MDG_0000000017
URY,2022,3.4,Americas,MDG_0000000017
WSM,2018,0.53,Western Pacific,MDG_0000000017
SAU,2011,1.2,Eastern Mediterranean,MDG_0000000017
GTM,2011,2.2,Americas,MDG_0000000017
FSM,2002,16,Western Pacific,MDG_0000000017
USA,2011,0.19,Americas,MDG_0000000017
PRY,2000,4,Americas,MDG_0000000017
AZE,2001,17,Europe,MDG_0000000017
KNA,2014,2,Americas,MDG_0000000017
NPL,2018,60,South-East Asia,MDG_0000000017
CHE,2003,0.38,Europe,MDG_0000000017
TCD,2023,24,Africa,MDG_0000000017
NER,2016,20,Africa,MDG_0000000017
PRY,2007,3.5,Americas,MDG_0000000017
SOM,2001,88,Eastern Mediterranean,MDG_0000000017
ZAF,2008,63,Africa,MDG_0000000017
LBY,2014,9.5,Eastern Mediterranean,MDG_0000000017
MEX,2000,3.7,Americas,MDG_0000000017
PAK,2009,28,Eastern Mediterranean,MDG_0000000017
TZA,2005,83,Africa,MDG_0000000017
MDA,2017,5.7,Europe,MDG_0000000017
SUR,2013,1,Americas,MDG_0000000017
LBN,2002,0.98,Eastern Mediterranean,MDG_0000000017
ESP,2020,0.42,Europe,MDG_0000000017
BRA,2001,4,Americas,MDG_0000000017
UKR,2012,15,Europe,MDG_0000000017
PLW,2021,4.3,Western Pacific,MDG_0000000017
SVK,2016,0.48,Europe,MDG_0000000017
SOM,2003,81,Eastern Mediterranean,MDG_0000000017
ARG,2014,1.5,Americas,MDG_0000000017
BRB,2009,0.35,Americas,MDG_0000000017
MAC,2004,6.8,NA,MDG_0000000017
BGR,2011,2.4,Europe,MDG_0000000017
MKD,2004,2.9,Europe,MDG_0000000017
SLE,2023,16,Africa,MDG_0000000017
SEAR,2011,40,NA,MDG_0000000017
ITA,2022,0.51,Europe,MDG_0000000017
RUS,2010,16,Europe,MDG_0000000017
MLI,2004,13,Africa,MDG_0000000017
PER,2007,9.1,Americas,MDG_0000000017
MLI,2022,6.7,Africa,MDG_0000000017
NPL,2000,127,South-East Asia,MDG_0000000017
ZWE,2023,14,Africa,MDG_0000000017
ZMB,2014,30,Africa,MDG_0000000017
ITA,2015,0.56,Europe,MDG_0000000017
MUS,2001,0.8,Africa,MDG_0000000017
BHS,2014,0.64,Americas,MDG_0000000017
AFR,2006,49,NA,MDG_0000000017
ZMB,2011,29,Africa,MDG_0000000017
LBY,2023,12,Eastern Mediterranean,MDG_0000000017
NRU,2006,12,Western Pacific,MDG_0000000017
AMR,2023,2.4,NA,MDG_0000000017
CHL,2021,1.1,Americas,MDG_0000000017
MAR,2011,8.1,Eastern Mediterranean,MDG_0000000017
IRQ,2014,2.8,Eastern Mediterranean,MDG_0000000017
ZAF,2000,58,Africa,MDG_0000000017
CPV,2014,4.3,Africa,MDG_0000000017
GNQ,2002,30,Africa,MDG_0000000017
SLB,2013,8.7,Western Pacific,MDG_0000000017
JAM,2010,0.37,Americas,MDG_0000000017
LVA,2000,13,Europe,MDG_0000000017
AZE,2017,5.9,Europe,MDG_0000000017
ZWE,2017,8.3,Africa,MDG_0000000017
FIN,2007,1.1,Europe,MDG_0000000017
MRT,2012,22,Africa,MDG_0000000017
SLE,2019,31,Africa,MDG_0000000017
MDG,2022,40,Africa,MDG_0000000017
AND,2021,0.24,Europe,MDG_0000000017
GRD,2021,0.84,Americas,MDG_0000000017
FIN,2018,0.55,Europe,MDG_0000000017
PRI,2014,0.29,Americas,MDG_0000000017
BOL,2003,23,Americas,MDG_0000000017
WPR,2016,5.2,NA,MDG_0000000017
SLV,2021,1.2,Americas,MDG_0000000017
NGA,2014,60,Africa,MDG_0000000017
DNK,2014,0.23,Europe,MDG_0000000017
ARE,2002,0.66,Eastern Mediterranean,MDG_0000000017
BEL,2014,0.37,Europe,MDG_0000000017
EGY,2013,0.33,Eastern Mediterranean,MDG_0000000017
SOM,2021,67,Eastern Mediterranean,MDG_0000000017
UGA,2018,20,Africa,MDG_0000000017
BRA,2011,2.7,Americas,MDG_0000000017
CUB,2001,0.34,Americas,MDG_0000000017
MNG,2023,12,Western Pacific,MDG_0000000017
URY,2018,2,Americas,MDG_0000000017
BRB,2002,0.4,Americas,MDG_0000000017
GMB,2020,23,Africa,MDG_0000000017
BFA,2021,6.4,Africa,MDG_0000000017
LSO,2012,60,Africa,MDG_0000000017
AGO,2015,56,Africa,MDG_0000000017
DOM,2018,2.3,Americas,MDG_0000000017
